Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price
Marion Street Eatery,Canadian (New),,Canadian (New),4.0,"393 Marion Street, Winnipeg",49.88223,-97.10902,56,1913.0880754616949,+12042332843,False,$$
Red Top Drive Inn,"Burgers, Greek",Burgers,Greek,4.0,"219 Saint Mary's Road, Winnipeg",49.87543,-97.11773,36,1433.6559095935502,+12042337943,False,$
Vanxai's Lao Thai Restaurant,Thai,,Thai,4.0,"79 B Saint Anne's Road, Winnipeg",49.8616699,-97.1084,9,432.5402410244911,+12049969994,False,$$
Shahi Flames,Indian,,Indian,5.0,"208 Marion Street, Winnipeg",49.88128,-97.11885,9,2030.3506173535757,+12043068000,False,N/A
Inferno's Bistro,French,,French,4.0,"312 Des Meurons Street, Winnipeg",49.8822,-97.11054,30,1930.2511064457615,+12042627400,False,$$$
Salisbury House,"Coffee & Tea, Breakfast & Brunch, Burgers","Coffee & Tea, Burgers",,4.0,"255 St. Anne's Road, Winnipeg",49.85475,-97.10297,9,1174.1557456990527,+12042552823,False,N/A
Aroma Bistro,"Chinese, Hong Kong Style Cafe",Hong Kong Style Cafe,Chinese,5.0,"741 St Mary's Road, Winnipeg",49.855055243377386,-97.111504870552,6,1190.3037936904577,+12046916364,False,N/A
Dairi-Wip Drive-In,Burgers,Burgers,,4.5,"383 Marion St, Winnipeg",49.8821055,-97.1096119,17,1928.7507416972194,+12042335144,False,$$
Helios Restaurant,Greek,,Greek,4.5,"241 St Mary's Road, Winnipeg",49.8748391401912,-97.1169596537948,4,1348.6421329080752,+12042333655,False,$$
Mrs Mike's,"Burgers, Fast Food, Hot Dogs","Burgers, Fast Food",,4.5,"286 Tache Avenue, Winnipeg",49.88079,-97.12307,15,2145.584754723682,+12042373977,False,$
Pho Cuu Long Restaurant,"Vietnamese, Chinese",,"Vietnamese, Chinese",4.5,"757 St Mary's Road, Winnipeg",49.8542461261946,-97.1112509071827,6,1269.3099861941719,+12045050400,False,N/A
Yellow Derny Cafe,"Cafes, Coffee & Tea","Cafes, Coffee & Tea",,4.5,"Woodcock Cycle, Winnipeg",49.87091,-97.11205,6,798.8782860319519,+12042535896,False,N/A
Vientiane Restaurant,Thai,,Thai,4.0,"12-208 Marion Street, Winnipeg",49.88128,-97.11885,14,2030.3506173535757,+12042351576,False,$$
Chicken Chef,"Chicken Wings, Pizza, American",Pizza,American,4.0,"6-276 Marion Street, Winnipeg",49.88156848844633,-97.11537837976226,7,1957.2059347023715,+12042312433,False,$$
McDonald's,"Fast Food, Burgers, Coffee & Tea","Fast Food, Burgers, Coffee & Tea",,3.5,"144 St. Anne's Rd., Winnipeg",49.859183949716,-97.107511988475,5,669.4774349425452,+12049496072,False,N/A
Marigold Restaurants,"Caterers, Chinese, Imported Food",,Chinese,2.0,"487 St Mary's Rd, Winnipeg",49.8688803,-97.1105573,7,520.1890057910894,+12042331453,False,$$
Nola,Canadian (New),,Canadian (New),4.0,"101-300 Tache Avenue, Winnipeg",49.88125637034115,-97.1231998,6,2189.1348722645134,+12045050760,False,N/A
Thyme Cafe and Books,"Cafes, Donuts, Used Bookstore",Cafes,,4.5,"268 Tache Avenue, Winnipeg",49.8801,-97.12305,4,2082.3990976673235,+12042330441,False,N/A
Eat On Samosa,Indian,,Indian,4.0,"460 St Mary's Rd, Winnipeg",49.86941,-97.11148,2,631.971670726586,+12043382800,False,N/A
Johnny's Marion Restaurant,Burgers,Burgers,,3.5,"382 Marion St, Winnipeg",49.8817499,-97.10962,10,1873.0489762638342,+12042376219,False,$$
Subway,"Fast Food, Sandwiches","Fast Food, Sandwiches",,4.0,"249 Saint Mary's Road, Winnipeg",49.8743400276131,-97.1164006502972,1,1280.2024940197878,+12049405567,False,N/A
Alibaba Turkish Restaurant,Turkish,,,4.5,"754 St Mary's Rd, Winnipeg",49.85383,-97.11229,3,1320.1889359305594,+12044167878,False,N/A
Sato Sushi,Sushi Bars,Sushi Bars,,4.0,"160 St. Anne's Road, Winnipeg",49.85851,-97.1069799,4,733.2927415066946,+12042542525,False,$$
Miss Christine's kitchen,Caribbean,,Caribbean,5.0,"611 Archibald Street, Winnipeg",49.88232,-97.09936,1,1974.440318682996,+12046981546,False,N/A
Dairy Queen,"Fast Food, Ice Cream & Frozen Yogurt, Burgers","Fast Food, Burgers",,1.0,"152 St Annes Rd, Winnipeg",49.8589921324707,-97.1071920581971,1,686.6135413261483,+12042564779,False,N/A
Niakwa Pizza,Pizza,Pizza,,4.0,"688 Elizabeth Road, Winnipeg",49.870993,-97.0905579,2,1271.048149164996,+12042567655,False,N/A
Boun's Restaurant,"Vietnamese, Laotian, Thai",,"Vietnamese, Thai",3.5,"4-208 Marion Street, Winnipeg",49.8812799,-97.11885,7,2044.7200066147598,+12042313005,False,$$
Deen's Caribbean Restaurant & Patio,Caribbean,,Caribbean,3.5,"205 Marion Street, Winnipeg",49.881737,-97.1189924,8,2083.8714028514196,+12042332208,False,$
Taco Del Mar,"Mexican, Tex-Mex, Fast Food",Fast Food,Mexican,1.0,"249 St. Mary's Rd, Winnipeg",49.87446,-97.1164,2,1290.189431112744,+12049405567,False,N/A
Loona Rosa Pizza,"Caterers, Pizza",Pizza,,3.0,"460 St Mary's Rd, Winnipeg",49.8693351,-97.11136,1,631.971670726586,+12042351289,False,$
Dad's Family Restaurant,Fast Food,Fast Food,,2.0,"145 St Anne's Rd, Winnipeg",49.859207,-97.1066579,2,649.3511795625108,+12042577500,False,$$
Junior's Restaurant,Burgers,Burgers,,2.5,"785 St Mary's Rd, Winnipeg",49.85224,-97.11153,7,1472.3056932844283,+12042566571,False,$$
Red Foot Kitchen,"Chicken Shop, Fast Food",Fast Food,,4.0,"741 St Mary's Rd, Winnipeg",49.854933,-97.111527,1,1191.324383623496,+12042191215,False,N/A
Atta Sushi,Sushi Bars,Sushi Bars,,5.0,"741 Saint Mary's Road, Winnipeg",49.8547775325005,-97.1115699005573,1,1220.902753216516,+12046916364,False,N/A
Oriental Pearl Chinese Food Home Delivery,"Caterers, Chinese, Imported Food",,Chinese,2.5,"407 Marion St, Winnipeg",49.8821336,-97.1087456,2,1905.820850197379,+12042378985,False,N/A
Chicken Delight of Canada,Chicken Wings,,,1.0,"280 St Anne's Road, Winnipeg",49.85245,-97.10229,5,1440.369798367417,+12049821305,False,N/A
Kai Sushi,"Japanese, Sushi Bars",Sushi Bars,Japanese,3.0,"680 Elizabeth Road, Winnipeg",49.8708496,-97.0888901,3,1355.589399554468,+12046913651,False,$$
JOEY Polo Park,"Canadian (New), Lounges, Steakhouses",Steakhouses,Canadian (New),4.5,"635 Saint James St, Winnipeg",49.8816,-97.2012,56,1397.1942787421165,+12043395639,False,$$
Les Saj Restaurant,"Middle Eastern, Mediterranean, Halal",,"Middle Eastern, Mediterranean",4.5,"1038 St James Street, Winnipeg",49.89549,-97.20107,50,1467.568913377237,+12042198939,False,$$
Fusion Grill,Canadian (New),,Canadian (New),4.5,"550 Academy Road, Winnipeg",49.874008,-97.197368,36,1798.4056774811154,+12044896963,False,$$$
Cafe Dario,Latin American,,Latin American,4.5,"1390 Erin Street, Winnipeg",49.90091,-97.18417,22,1462.1358200325149,+12047832813,False,$$$
Sushi Cushi,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"1045 St James Street, Winnipeg",49.895559,-97.2002869,38,1310.9496390934287,+12047729257,False,$$
Saucers Cafe,"Cafes, Salad, Sandwiches","Cafes, Sandwiches",,4.0,"570 Academy Road, Winnipeg",49.8743126,-97.1982712,16,1804.9919667481395,+12044899204,False,$$
Ye's Buffet,"Buffets, Japanese",,Japanese,3.5,"616 Saint James Street, Winnipeg",49.8811947913713,-97.2018965485316,43,1463.9629123960062,+12048966666,False,$$
Jollibee,"Chicken Shop, Fast Food",Fast Food,,3.5,"1406 Ellice Ave, Winnipeg",49.89350194035347,-97.1985005490543,25,1206.1056352108308,+12047726701,False,$
Earls Kitchen + Bar,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),3.5,"1455 Portage Ave, Winnipeg",49.8815612974804,-97.197056614712,37,1151.5769304086123,+12049751845,False,$$
Za Pizza Bistro,Pizza,Pizza,,4.0,"1424 Ellice Avenue, Winnipeg",49.89318498216521,-97.1993178226794,16,1238.7298706234021,+12048881999,False,$$
Red Lobster,"Seafood, American",Seafood,American,3.5,"1540 Portage Avenue, Winnipeg",49.88008050000001,-97.2009392,28,1473.3370491482276,+12047839434,False,$$
Tony Roma's,"Steakhouses, American, Barbeque","Steakhouses, Barbeque",American,2.5,"656 St. James Street, Winnipeg",49.8823,-97.20205,11,1415.0213268203763,+12049499426,False,$$
Hooters,"Chicken Wings, Burgers",Burgers,,3.0,"1501 St. Matthews Avenue, Winnipeg",49.8910849,-97.198779,10,1160.472479969242,+12047749464,False,$$
Moxies,"Canadian (New), Steakhouses, Lounges",Steakhouses,Canadian (New),3.0,"1485 Portage Ave, Winnipeg",49.8821413705853,-97.1986376718356,22,1209.390906761285,+12047831840,False,$$
Cora,Breakfast & Brunch,,,3.0,"1440 Jack Blick Avenue, Winnipeg",49.8858629591586,-97.1978552468117,9,1001.1634245555446,+12044157730,False,$$
Olive Garden Italian Restaurant,"Italian, Salad, Soup",,Italian,2.5,"1544 Portage Avenue, Winnipeg",49.879915,-97.201546,34,1519.4520010076303,+12047749725,False,$$
Boston Pizza,"Pizza, Italian, Chicken Wings",Pizza,Italian,3.5,"690 St James Street, Winnipeg",49.883983,-97.2016463,13,1338.9971983341106,+12049254107,False,$$
Vi-Ann Restaurant,Vietnamese,,Vietnamese,4.5,"1020 Notre Dame Avenue, Winnipeg",49.9054738,-97.1725551,8,2137.2784062000273,+12045058823,False,N/A
OPA! of Greece Polo Park,"Greek, Fast Food",Fast Food,Greek,4.0,"1485 Portage Ave, Winnipeg",49.882365896185,-97.1987995640938,8,1206.6830484943105,+12047729743,False,$$
Tavern United,"Sports Bars, Burgers","Sports Bars, Burgers",,2.5,"1405 St. Matthews Avenue, Winnipeg",49.8915962,-97.1943663,10,843.051477639244,+12047898879,False,$$
chachi's,Sandwiches,Sandwiches,,5.0,"1485 Portage Avenue, Winnipeg",49.8810509,-97.1981613,2,1150.1012318200765,+12046918969,False,N/A
Empty Cup,"Cafes, Coffee & Tea, Bakeries","Cafes, Coffee & Tea",,4.5,"544 Academy Road, Winnipeg",49.87400097235716,-97.1967367589469,4,1775.7689902028574,+12044167350,False,N/A
Mongo's Grill,Mongolian,,,3.5,"1412 Ellice Avenue, Winnipeg",49.8940351,-97.1989262,6,1199.0127412701772,+12047722698,False,$$
Smitty's,"Lounges, Breakfast & Brunch, Canadian (New)",,Canadian (New),2.5,"1017 St James Street, Winnipeg",49.89471,-97.19981,8,1365.8877476297016,+12047864445,False,$$
Pho Linh Linh,Vietnamese,,Vietnamese,4.5,"1060 Ellice Avenue, Winnipeg",49.8934212,-97.1818619,2,646.4060091801647,+12045050898,False,$$
PF Chang's,"Chinese, Asian Fusion",,"Chinese, Asian Fusion",3.0,"865 St James Street, Winnipeg",49.88932525862495,-97.1990129399172,6,1075.0551055330254,+12047751777,False,N/A
Wayback Burgers,"Burgers, Hot Dogs, Sandwiches","Burgers, Sandwiches",,3.5,"1255 St James Street, Winnipeg",49.90206,-97.1991,8,1910.8325245009594,+12042197829,False,N/A
Fortune Cooking Chinese Restaurant,Chinese,,Chinese,3.0,"1045 St. James St, Winnipeg",49.8949093866516,-97.1988461264403,18,1315.1945534225715,+12047747888,False,$$
Sous Sol,"French, Cocktail Bars",Cocktail Bars,French,5.0,"222 Osborne Street, Winnipeg",49.87565,-97.142347,21,227.77641371273907,N/A,False,$$$$
Nuburger,Burgers,Burgers,,4.0,"472 Stradbrook Avenue, Winnipeg",49.8775050774333,-97.1454121699753,66,527.0316822657558,+12048881001,False,$$
Passero,Italian,,Italian,4.5,"1 Forks Market Road, Winnipeg",49.88819,-97.13186,25,1043.7154493727778,+12042197300,False,N/A
Confusion Corner Drinks + Food,"Bars, Canadian (New), Pizza","Bars, Pizza",Canadian (New),3.5,"500 Corydon Avenue, Winnipeg",49.8739034567024,-97.1434939730163,29,195.38461418879686,+12042846666,False,$$
Brazen Hall,"Canadian (New), Breweries, Barbeque",Barbeque,Canadian (New),3.5,"800 Pembina Highway, Winnipeg",49.85726,-97.15096,74,1981.060970989151,+12044537980,False,$$
Capital Grill & Bar,"American, Bars, Canadian (New)",Bars,"American, Canadian (New)",4.5,"275 Broadway Avenue, Winnipeg",49.888299,-97.138444,15,1617.616321814652,+12044161144,False,N/A
Saperavi,"Middle Eastern, Modern European",,"Middle Eastern, Modern European",4.5,"709 Corydon Avenue, Winnipeg",49.8714361,-97.1518896,17,857.5285275982396,+12044163996,False,$$$
Stella's Plug In,"Breakfast & Brunch, Sandwiches, Bakeries",Sandwiches,,4.0,"460 Portage Avenue, Winnipeg",49.8905339,-97.1517362,85,2016.8636360506973,+12047721556,False,$$
Kawaii Crepe,"Creperies, Breakfast & Brunch, Bubble Tea",,,4.0,"99 Osborne Street, Winnipeg",49.87865,-97.14641,79,674.2260748276431,+12044152833,False,$
The Roost,"Cocktail Bars, Tapas/Small Plates",Cocktail Bars,,4.5,"651 Corydon Avenue, Winnipeg",49.87222,-97.15,13,684.0182009559891,+12044149313,False,N/A
East India Company Pub & Eatery,Indian,,Indian,4.0,"349 York Avenue, Winnipeg",49.8889465179177,-97.1430746975387,96,1689.1006601910317,+12049473097,False,$$
Naru Sushi,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"159 Osborne Street, Winnipeg",49.87722,-97.14451,26,462.02441564050184,+12048880028,False,$$
The Keg Steakhouse + Bar,"Steakhouses, Bars, Seafood","Steakhouses, Bars, Seafood",,4.0,"115 Garry St, Winnipeg",49.88909,-97.13769,40,1711.2524454103407,+12049427619,False,$$$
Arabesque Hookah Cafe,"Hookah Bars, Middle Eastern, Falafel",Hookah Bars,Middle Eastern,4.5,"201-659 Corydon Avenue, Winnipeg",49.87212,-97.15028,10,705.9040318921278,+12046155175,False,$
Fergies Fish N Chips & Seafood Market,"Seafood, Fish & Chips",Seafood,,4.0,"1 Forks Market Road, Winnipeg",49.887121,-97.131597,42,1617.5720973785096,+12049429444,False,$$
Santa Lucia Pizza,"Italian, Greek, Pizza",Pizza,"Italian, Greek",3.5,"4 Saint Mary's Road, Winnipeg",49.88091871432364,-97.12843479548329,35,1184.3924901465182,+12042374134,False,$$
Bangkok Thai Restaurant,Thai,,Thai,4.0,"100 Osborne Street, Winnipeg",49.87903425097477,-97.14598933117068,26,689.1388888937438,+12044740908,False,$$
Sukhothai,Thai,,Thai,4.0,"191 Osborne Street, Winnipeg",49.8762,-97.14381,26,335.1680062307547,+12046336907,False,$$
Elephant & Castle,"British, Pubs",Pubs,British,3.5,"350 St Mary Ave, Winnipeg",49.889905,-97.143624,47,1811.627934322261,+12049425555,False,$$
Daly Burgers,"Hot Dogs, Burgers",Burgers,,3.5,"619 Corydon Ave, Winnipeg",49.87267,-97.14855,25,570.2877173947767,+12042844944,False,$
Golden Elephant,"Vietnamese, Thai",,"Vietnamese, Thai",5.0,"635 Pembina Highway, Winnipeg",49.8634328001796,-97.1485361821622,14,1283.0066592005578,+12044148366,False,N/A
Wakoya sushi,"Japanese, Korean",,"Japanese, Korean",4.0,"167 Osborne Street, Winnipeg",49.8767242,-97.1439743,12,403.1678999661216,+12047837777,False,$$
Burrito del Rio,Mexican,,Mexican,3.5,"433 River Avenue, Winnipeg",49.8796586012299,-97.145660032475,33,736.8883569527234,+12044155600,False,$
Carlos & Murphy's,"Mexican, Burgers, Chicken Wings",Burgers,Mexican,3.0,"129 Osborne Street, Winnipeg",49.87807,-97.14584,33,595.0365518096156,+12042843510,False,$$
VJ's Drive-In,Burgers,Burgers,,4.0,"170 Main Street, Winnipeg",49.88948,-97.1357699,63,1787.8250819312857,+12049432655,False,$
O Station Cafe,Cafes,Cafes,,4.5,"100A-257 Osborne Street, Winnipeg",49.8742540674788,-97.1419627027855,2,97.68150031251359,+12042212709,False,N/A
Cocoabeans Bakeshop,"Bakeries, Gluten-Free, Breakfast & Brunch",,,4.0,"774 Corydon ave, Winnipeg",49.8705171817488,-97.1542950932272,9,1036.8640766890333,+12049185313,False,$$
Miss Browns,"Coffee & Tea, Breakfast & Brunch, Sandwiches","Coffee & Tea, Sandwiches",,4.0,"1-242 Hargrave Street, Winnipeg",49.891113803481595,-97.14407231446442,26,1936.5092690263389,+12046151161,False,$$
Spicy Noodle House,Chinese,,Chinese,3.5,"99 Osborne Street, Winnipeg",49.8787862,-97.1463449,25,674.2260748276431,+12042872388,False,$$
A Little Pizza Heaven,Pizza,Pizza,,3.5,"120 Osborne Street, Winnipeg",49.8786273,-97.145793,40,603.2499202102213,+12047775255,False,$
Smith Restaurant,"Canadian (New), Breakfast & Brunch, Lounges",,Canadian (New),3.5,"75 Forks Market Road, Winnipeg",49.8877296,-97.1292648,30,1760.3448784578418,+12049442445,False,$$$
Frenchway Cafe,"French, Bakeries, Breakfast & Brunch",,French,4.0,"238 Lilac Street, Winnipeg",49.8697904,-97.1575378,17,1292.003159362306,+12044219002,False,$$
Vera,Pizza,Pizza,,5.0,"670 Osborne Street, Winnipeg",49.86265711555953,-97.13226801935546,9,1383.6334862809415,+12042226306,False,$$
Carbone Coal Fired Pizza,"Pizza, Italian",Pizza,Italian,4.0,"260 Saint Mary Avenue, Winnipeg",49.8910658,-97.1394653,12,1902.691822618504,+12046912213,False,$$
Thida's Thai Restaurant,"Thai, Seafood, Noodles",Seafood,Thai,3.5,"78 Donald Street, Winnipeg",49.88688,-97.1402,37,1465.2613373257948,+12049422639,False,$$
Affinity Vegetarian Garden Restaurant,"Vegetarian, Vegan",,,4.0,"208 Edmonton Street, Winnipeg",49.8901571771734,-97.1461939932541,21,1856.7550738802624,+12049430251,False,$$
Little Bones Wings,"Chicken Wings, Food Trucks",,,4.5,"123 Regent Ave W, Winnipeg",49.89535,-97.00418,11,10070.083247475915,+12047772663,False,$
The Palm Room,"Cocktail Bars, Music Venues, Breakfast & Brunch",Cocktail Bars,,4.0,"222 Broadway, Winnipeg",49.88789,-97.13672,10,1599.9378308991206,+12049428251,False,$$
BMC Market,Mexican,,Mexican,4.5,"722 Osborne Street, Winnipeg",49.8616941314335,-97.1316350251436,28,1499.7653174148393,+12044155192,False,$
Niko's Restaurant,Greek,,Greek,4.0,"740 Corydon Avenue, Winnipeg",49.870654,-97.152472,19,909.8950923095839,+12044781144,False,$$
The Oakwood,"Salad, Burgers, Poutineries",Burgers,,3.5,"660 Osborne Street, Winnipeg",49.8631499887812,-97.1322509871025,30,1335.2038026884202,+12044754250,False,$$
Massawa,Ethiopian,,Ethiopian,4.0,"121 Osborne St, Winnipeg",49.8783327,-97.1459876,13,613.105659547612,+12042843194,False,$$
Ramallah Cafe After Hours,"Hookah Bars, Middle Eastern, Sandwiches","Hookah Bars, Sandwiches",Middle Eastern,4.0,"325 Pembina Highway, Winnipeg",49.8711328,-97.1444596,17,389.4879940337527,+12046155535,False,N/A
Banh Mi King,"Vietnamese, Desserts, Bubble Tea",Desserts,Vietnamese,4.5,"510 Portage Avenue, Winnipeg",49.8898444,-97.1532948,20,1982.625962826923,+12047759323,False,N/A
Smitty's Family Restaurant & Lounge,"Breakfast & Brunch, Chicken Wings, American",,American,3.5,"580 Pembina Highway, Winnipeg",49.86567,-97.14603,11,922.1321520020856,+12042611005,False,$$
The Don Restaurant,"Breakfast & Brunch, Sandwiches, Burgers","Sandwiches, Burgers",,3.5,"120 Donald Street, Winnipeg",49.8883017,-97.1411025,20,1609.4848981756982,+12049476644,False,$$
Poké Mono,"Japanese, Poke, Hawaiian",,Japanese,5.0,"77 Edmonton Street, Winnipeg",49.8861124286918,-97.1435065745495,6,1379.876367250932,+12049441987,False,N/A
2 Kelly's Cafe,Cafes,Cafes,,4.5,"81 Garry Street, Winnipeg",49.887249,-97.136736,20,1519.9889026824007,+12049424020,False,$
Monticchio Ristorante Italiano,"Italian, Pizza, Salad",Pizza,Italian,4.0,"684 Osborne Street, Winnipeg",49.862522,-97.1321319,14,1402.4257506177828,+12044774773,False,$$
Asian Hot Pot,Hot Pot,,,4.0,"740 Corydon Avenue, Winnipeg",49.87063,-97.15301,14,943.772555876452,+12046158878,False,$$
Resto Gare Bistro,French,,French,4.0,"630 Des Meurons Street, Winnipeg",49.8931585,-97.1123796,24,811.8953320591962,+12042377072,False,$$$
Stella's,"Breakfast & Brunch, Burgers, American",Burgers,American,4.0,"340 Provencher Boulevard, Winnipeg",49.8933842355182,-97.1139002931418,13,864.828993698475,+12044778393,False,$$
La Belle Baguette,"Coffee & Tea, Bakeries, Sandwiches","Coffee & Tea, Sandwiches",,4.0,"248 Avenue de la Cathedrale, Winnipeg",49.8899328,-97.1179627,18,1339.6891940141052,+12042192123,False,$
JC's Tacos and More,Mexican,,Mexican,4.5,"187 Henderson Highway, Winnipeg",49.91296,-97.11533,15,1715.4584495165457,+12044149187,False,$$
Chaise Cafe & Lounge,"Lounges, Cafes",Cafes,,3.5,"271 Provencher Boulevard, Winnipeg",49.8933737,-97.1176781,25,1072.8406301329576,+12045044012,False,$$
Seine River Cafe,Breakfast & Brunch,,,3.5,"390 Provencher Blvd, Winnipeg",49.8945344,-97.1118054,20,739.4786940637138,+12042374864,False,$
Charlee's Restaurant And Lounge,"American, Asian Fusion, Buffets",,"American, Asian Fusion",4.5,"185 Stadacona Street, Winnipeg",49.9103889465332,-97.1064147949219,5,1276.5493549909927,+12046636484,False,N/A
The Yellow Deli,"Sandwiches, Desserts, Salad","Sandwiches, Desserts",,4.0,"490 Des Meurons Street, Winnipeg",49.8879304,-97.1113231,7,1293.519327746785,+12044535156,False,$
Sausage Makers Delicatessen Meat Market,"Delis, Meat Shops, Grocery",,,4.0,"630 Nairn Avenue, Winnipeg",49.902779248595074,-97.0953871880912,4,837.1649750681793,+12046672981,False,N/A
Zax Drive Inn,"Burgers, Salad, Hot Dogs",Burgers,,4.0,"290 Henderson Highway, Winnipeg",49.9161618303578,-97.1145748347044,6,2025.3295343810519,+12046544664,False,N/A
Plaza Restaurant,Chinese,,Chinese,3.5,"412 Union Avenue W, Winnipeg",49.91194,-97.10285,3,1468.0445520667856,+12046676387,False,N/A
Belgian Club,"Venues & Event Spaces, Canadian (New)",,Canadian (New),3.0,"407 Provencher Boulevards, Winnipeg",49.895255,-97.1111642,2,579.1273098175833,+12042374263,False,N/A
McDonald's,"Fast Food, Burgers, Coffee & Tea","Fast Food, Burgers, Coffee & Tea",,1.0,"680 Nairn Ave, Winnipeg",49.90214511738909,-97.09231966614104,2,1004.8424379343875,+12049496005,False,N/A
George's Burgers & Subs,"Sandwiches, Hot Dogs, Burgers","Sandwiches, Burgers",,2.0,"212 Henderson Hwy, Winnipeg",49.9139399,-97.11557,7,1827.040954393744,+12046694805,False,N/A
Societe Historique De St Boniface,Restaurants,,,4.0,"340 Provencher Blvd, Winnipeg",49.8938304,-97.1144947,1,840.7129912071101,+12042334888,False,N/A
Five Spice Restaurant,"Chinese, Vietnamese",,"Chinese, Vietnamese",3.0,"295 Nairn Ave, Winnipeg",49.90666,-97.11207,2,994.1640596629934,+12046688887,False,$$
KYU Grill,"Food Trucks, Asian Fusion, Japanese",,"Asian Fusion, Japanese",2.0,"260 Henderson Highway, Winnipeg",49.915367,-97.11471,2,1942.5623325492963,+12046158828,False,N/A
Pastrami and Things,Delis,,,3.0,"400 Tache Ave, Winnipeg",49.88471,-97.12335,2,2028.2259558671458,+12042333354,False,$$
Golden Dragon Home Delivery,"Chinese, Imported Food",,Chinese,1.0,"341 Henderson Hwy, Winnipeg",49.9169399,-97.11318,1,2085.147304135543,+12046682647,False,$$
The Great Burger & Fry Company,"Hot Dogs, Burgers",Burgers,,1.0,"290 Henderson Hwy, Winnipeg",49.91622,-97.11453,1,2023.3726929025288,+12046544664,False,N/A
Gather Craft Kitchen & Bar,"International, Tapas/Small Plates, Cocktail Bars",Cocktail Bars,,4.0,"145 The Leaf Way, Winnipeg",49.8697177,-97.2241568,13,792.9341172312083,+12049277222,False,N/A
Stella's Grant,"Cafes, Breakfast & Brunch, Juice Bars & Smoothies","Cafes, Juice Bars & Smoothies",,4.0,"1895 Grant Avenue, Winnipeg",49.8578092131948,-97.2052053700294,40,1343.3696790201218,+12044887810,False,$$
Silver Heights Restaurant & Lounge,"Steakhouses, American, Lounges",Steakhouses,American,4.0,"2169 Portage Avenue, Winnipeg",49.8768924,-97.2388415,25,2002.0099603602207,+12048897246,False,$$
The Park Cafe,"Breakfast & Brunch, Cafes",Cafes,,4.0,"330 Assiniboine Park Drive, Winnipeg",49.87324991507845,-97.23363170486932,23,1457.2267008496594,+12049276080,False,$$
Yafa Cafe,"Cafes, Middle Eastern, Halal",Cafes,Middle Eastern,4.0,"1785 Portage Ave, Winnipeg",49.87904,-97.2121,15,2014.251936765639,+12042211636,False,N/A
Spice Circle East Indian restaurant,Indian,,Indian,5.0,"2015 Portage Avenue, Winnipeg",49.87817,-97.22882,3,1828.7824118804426,+12044160782,False,N/A
The Burger Place,"Hot Dogs, Burgers",Burgers,,3.5,"1909 Portage Ave, Winnipeg",49.87891,-97.22145,23,1841.8502706398358,+12048317967,False,$$
Tuxedo Village Family Restaurant,"Greek, Sandwiches, Comfort Food",Sandwiches,Greek,3.0,"2090 Corydon Avenue, Winnipeg",49.8661239140391,-97.2152924254386,14,683.2005421906109,+12048976565,False,$$
Original Joe's Restaurant & Bar,"American, Bars",Bars,American,3.5,"102-530 Kenaston Boulevard, Winnipeg",49.8577778,-97.2061111,22,1284.4841766026914,+12044892272,False,$$
Captain's Table Restaurant,Seafood,Seafood,,4.0,"1823 Portage Ave, Winnipeg",49.8789311,-97.2144905,9,1950.1975709980895,+12048373474,False,N/A
Folio Cafe,Cafes,Cafes,,3.5,"2299 Grant Avenue, Winnipeg",49.8583197414822,-97.2321915556109,3,809.7036390598535,+12044873300,False,$
Cheezy Tales,"Korean, Hot Dogs",,Korean,4.0,"1855 Portage Avenue, Winnipeg",49.87889098208894,-97.2171931,1,1894.5971676209763,+12048327421,False,N/A
Good Earth Restaurant,Chinese,,Chinese,3.0,"1849 Portage Ave, Winnipeg",49.8788949,-97.2165298,17,1910.4433380832977,+12048898880,False,$$
K &S Island Grill,Caribbean,,Caribbean,4.5,"2069 Portage Avenue, Winnipeg",49.87752,-97.23181,4,1813.954617550758,+12044155550,False,N/A
Joe Black Coffee Bar,"Coffee & Tea, Breakfast & Brunch, Sandwiches","Coffee & Tea, Sandwiches",,3.5,"2037 Portage Avenue, Winnipeg",49.8775285,-97.2306015,15,1795.0569261178468,+12044151660,False,$$
Tim Hortons,Cafes,Cafes,,5.0,"1877 Portage Ave, Winnipeg",49.87899,-97.21948,1,1886.4175176353456,+12048318141,False,$
Sei Sushi,Sushi Bars,Sushi Bars,,4.5,"2105 Portage Ave, Winnipeg",49.87747,-97.2341299,8,1886.3325786152086,+12044157770,False,$$
China City Restaurant & Lounge,"Chinese, Buffets, Lounges",,Chinese,2.5,"1811 Portage Avenue, Winnipeg",49.8777190763532,-97.2161400318146,8,1785.5280007104423,+12044151103,False,$
V & M 96 Cent Pizza,Pizza,Pizza,,4.5,"1870 Portage Avenue, Winnipeg",49.8783637920785,-97.2184041514993,2,1820.7733536408393,+12044154994,False,N/A
Gus & Tony's at the Park,Greek,,Greek,3.0,"2015 Portage Avenue, Winnipeg",49.87817,-97.22882,3,1828.7824118804426,+12044145508,False,$$
Santa Lucia Pizza,"Pizza, Italian, Greek",Pizza,"Italian, Greek",3.5,"2029 Portage Ave, Winnipeg",49.8777379,-97.2299046,8,1804.6274288506736,+12048898989,False,$$
