Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
Taza Flores,Tapas Bars,Tapas Bars,NA,4.5,"5375 Avenue du Parc, Montreal",45.52183,-73.60072,49,191.33,15142745516,False,$$,Montreal
Mythos Ouzeri,Greek,Greek,Greek,4.5,"5318 Avenue Du Parc, Montreal",45.52088,-73.59997,55,214.89,15142700235,False,$$$,Montreal
Lloydie's,Caribbean,Caribbean,Caribbean,4.5,"66 Rue Saint Viateur O, Montreal",45.524844,-73.59957,59,262.23,15142747474,False,$$,Montreal
Sparrow,"Breakfast & Brunch, Cocktail Bars",Cocktail Bars,NA,4.0,"5322 Boulevard Saint-Laurent, Montreal",45.52453,-73.59662,208,277.68,15145071642,False,$$,Montreal
La Tamalera,Mexican,Mexican,Mexican,4.5,"226 Avenue Fairmount O, Montreal",45.52114,-73.59664,57,218.82,14383815034,False,$$,Montreal
QDC Burger,Burgers,Burgers,NA,4.5,"210 Rue Saint Viateur O, Montreal",45.523098,-73.601261,26,214.04,15143120321,False,$$,Montreal
La Khaïma,"Moroccan, Egyptian",Moroccan,NA,4.0,"142 Avenue Fairmount O, Montreal",45.522006,-73.595967,90,215.95,15149489993,False,$$,Montreal
larrys,"Bars, Breakfast & Brunch",Bars,NA,4.5,"5201 Boulevard Saint Laurent, Montreal",45.524074,-73.594693,107,347.57,<NA>,False,$$,Montreal
Caribou Gourmand,"Breakfast & Brunch, Canadian (New)",Breakfast & Brunch,Canadian (New),4.0,"5308 Boulevard Saint-Laurent, Montreal",45.52442,-73.59636,52,269.91,14383876677,False,$$$,Montreal
Poutineville,Poutineries,Poutineries,NA,4.5,"5145 Avenue du Parc, Montreal",45.5202,-73.5966,40,307.34,15149038179,False,$$,Montreal
Falafel Yoni,Falafel,Falafel,NA,4.5,"54 Rue Saint-Viateur O, Montreal",45.525064,-73.599441,51,283.35,15144247767,False,$$,Montreal
Bánh Mì Banh Yiu,"Salad, Sandwiches, Desserts","Sandwiches, Desserts",NA,4.5,"255 Rue Saint Viateur O, Montreal",45.52286,-73.602,35,253.02,15143791400,False,$,Montreal
B & M Restaurant,"Breakfast & Brunch, Steakhouses, Poutineries",Steakhouses,NA,4.0,"120 Rue Saint-Viateur O, Montreal",45.52421,-73.60014,64,220.06,15142239255,False,$$,Montreal
Pizzeria Magpie,Pizza,Pizza,NA,4.0,"16 Rue Maguire, Montreal",45.52461,-73.59544,98,337.27,15145072900,False,$$,Montreal
Lawrence,Modern European,Modern European,Modern European,4.5,"9 Avenue Fairmount E, Montreal",45.524143,-73.59465,234,354.17,15147965686,False,$$,Montreal
Leméac,French,French,French,4.0,"1045 Avenue Laurier O, Montreal",45.51832,-73.59735,287,490.6,15142700999,False,$$$,Montreal
Jun I,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"156 Avenue Laurier O, Montreal",45.521119,-73.594311,89,372.65,15142765864,False,$$$,Montreal
Fabergé,"Breakfast & Brunch, Creperies",Breakfast & Brunch,NA,4.0,"25 Avenue Fairmount O, Montreal",45.52351,-73.594997,414,300.03,15149036649,False,$$,Montreal
Mile End,"Portuguese, Barbeque",Barbeque,NA,4.0,"100 Rue Saint-Viateur O, Montreal",45.524503,-73.599908,22,236.12,15142777676,False,$$,Montreal
Burger de Ville,"Burgers, Fast Food","Burgers, Fast Food",NA,4.0,"5282 Boulevard Saint-Laurent, Montreal",45.52429,-73.59608,64,286.36,15145075050,False,$$,Montreal
Boucherie Lawrence,"Sandwiches, Meat Shops",Sandwiches,NA,4.5,"5237 Boulevard Saint-Laurent, Montreal",45.524307,-73.595214,35,326.96,15142778880,False,$$,Montreal
Ta Pies,"Australian, Comfort Food, Desserts",Desserts,NA,4.5,"4520 Avenue du Parc, Montreal",45.51688,-73.590151,134,914.79,15142777437,False,$,Montreal
Wilensky,Delis,Delis,NA,4.5,"34 Avenue Fairmount Ouest, Montreal",45.52331,-73.59472,126,305.16,15142710247,False,$,Montreal
La Chronique,Canadian (New),Canadian (New),Canadian (New),4.5,"104 Avenue Laurier O, Montreal",45.52154,-73.59374,36,384.11,15142713095,False,$$$$,Montreal
Le Butterblume,"Cafes, Breakfast & Brunch, Flowers & Gifts",Cafes,NA,4.5,"5836 Boulevard Saint-Laurent, Montreal",45.52748,-73.60304,86,647.9,15149039115,False,$$,Montreal
Bar Henrietta,"Wine Bars, Portuguese, Cocktail Bars","Wine Bars, Cocktail Bars",NA,4.0,"115 Avenue Laurier O, Montreal",45.521624,-73.594354,42,348.55,15142764282,False,$$,Montreal
Le Bay Cà Phê,Vietnamese,Vietnamese,Vietnamese,4.5,"5263 Saint Laurent Boulevard, Montreal",45.524526,-73.595474,19,326.4,15145501283,False,$$,Montreal
Buvette Chez Simone,"Wine Bars, Tapas/Small Plates",Wine Bars,NA,4.5,"4869 Avenue du Parc, Montreal",45.51888,-73.59341,118,577.46,15147506577,False,$$,Montreal
Bistro Lustucru,French,French,French,4.0,"5159 Ave du Parc, Montreal",45.52035,-73.59681,39,284.26,15144396701,False,$$$,Montreal
Lola Rosa,"Vegetarian, Vegan, Gluten-Free",Vegetarian,NA,4.0,"4581 Avenue Du Parc, Montreal",45.517478,-73.590881,156,827.76,15148435652,False,$$,Montreal
Les P'tits Enfants de Felice,Cafes,Cafes,NA,4.5,"5563 Avenue du Parc, Montreal",45.522431,-73.602485,13,302.06,15142777033,False,$$,Montreal
Lester's Deli,"Delis, Sandwiches, Caterers",Sandwiches,NA,4.0,"1057 Avenue Bernard, Outremont",45.522144,-73.607076,119,661.07,15142131313,False,$$,Montreal
Philinos,Greek,Greek,Greek,4.5,"4806 Avenue du Parc, Montreal",45.518108,-73.592972,27,660.47,15142719099,False,$$$,Montreal
Serrano B-B-Q,"Barbeque, Sandwiches","Barbeque, Sandwiches",NA,4.5,"161 Rue Saint-Viateur O, Montreal",45.52385,-73.60095,34,229.35,15142713728,False,$,Montreal
L'Gros Luxe Mile End,"Cocktail Bars, Breakfast & Brunch, Canadian (New)",Cocktail Bars,Canadian (New),4.0,"150 Rue Bernard O, Montreal",45.52525,-73.60387,84,507.08,15145078883,False,$$,Montreal
Yuukai,"Sushi Bars, Asian Fusion",Sushi Bars,Asian Fusion,4.5,"5407 Avenue du Parc, Montreal",45.52205,-73.60122,10,210.94,15143030332,False,$$,Montreal
Tsukuyomi Ramen,Ramen,Ramen,NA,4.0,"5207 Boulevard Saint-Laurent, Montreal",45.52421,-73.59475,59,348.32,15142738886,False,$$,Montreal
Arahova,Greek,Greek,Greek,3.5,"256 Rue Saint-Viateur O, Montreal",45.522701,-73.601659,44,237.63,15142747828,False,$$,Montreal
Ta Chido,"Mexican, Gluten-Free",Mexican,Mexican,4.0,"5611 Avenue du Parc, Montreal",45.52285,-73.603,81,343.25,15144390935,False,$$,Montreal
Sushi Shoten,Sushi Bars,Sushi Bars,NA,4.5,"5458 Avenue du Parc, Montreal",45.521945,-73.601995,10,272.84,15142768998,False,$$,Montreal
Kesté,"Italian, Pizza",Pizza,Italian,4.0,"275 Avenue Fairmount O, Montreal",45.520809,-73.597565,44,207.26,15145091341,False,$$,Montreal
Maria Bonita,Mexican,Mexican,Mexican,4.0,"5163 Boulevard Saint-Laurent, Montreal",45.523661,-73.593882,32,387.63,15148074377,False,$$,Montreal
KazaMaza,Middle Eastern,Middle Eastern,Middle Eastern,4.0,"4629 av du parc, Montreal",45.517858,-73.591312,135,774.37,15148446292,False,$$,Montreal
Caffè Grazie Mille,"Coffee & Tea, Sandwiches, Salad","Coffee & Tea, Sandwiches",NA,4.5,"58 Avenue Fairmount O, Montreal",45.52306,-73.595,66,294.39,15145649988,False,$$,Montreal
Ubi Sushi,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.5,"72 Rue Saint-Viateur O, Montreal",45.52474,-73.59962,11,257.99,15143037888,False,$$,Montreal
Rumi,Middle Eastern,Middle Eastern,Middle Eastern,3.5,"5198 Hutchison Rue, Outremont",45.51924,-73.59827,53,376.71,15144901999,False,$$$,Montreal
Soy,Chinese,Chinese,Chinese,4.0,"5258 Boulevard Saint-Laurent, Montreal",45.52409,-73.59566,19,292.01,15144999399,False,$$,Montreal
Sushi Fiji,Sushi Bars,Sushi Bars,NA,4.0,"5235 Avenue du Parc, Montreal",45.52083,-73.59845,9,195.28,15149035079,False,$$,Montreal
Harvey's,"Burgers, Fast Food, American","Burgers, Fast Food",American,3.5,"4247 Jean Talon Est, St. Léonard",45.56811,-73.59064,6,155.87,15143743440,False,$$,Montreal
Bako Sushi,Sushi Bars,Sushi Bars,NA,5.0,"4326 Rue Bélanger, Montreal",45.566953,-73.585258,4,465.08,15143765000,False,$$,Montreal
Bar Zoé,"Cocktail Bars, Karaoke, Fondue",Cocktail Bars,NA,4.0,"3296 Rue Jean-Talon E, Montreal",45.559577,-73.597456,12,947.68,15143740666,False,$,Montreal
Poissonnerie Rayan,"Seafood Markets, Seafood, Mediterranean","Seafood Markets, Seafood",Mediterranean,4.0,"4528 Rue Bélanger, Montreal",45.569195,-73.58324,5,672.38,15147256868,False,$,Montreal
Fu Lam,"Buffets, Chinese, Barbeque",Barbeque,Chinese,3.0,"4275 Rue Jean-Talon E, Montreal",45.568534,-73.591253,6,181.48,15147213883,False,$$,Montreal
Flamant Crêpes Café,"Creperies, Coffee & Tea",Coffee & Tea,NA,4.5,"4593 Rue Bélanger, Montreal",45.57007,-73.58322,6,721.78,15146026036,False,$$,Montreal
Akwaba,"African, Greek",African,"African, Greek",3.5,"4541 Rue Bélanger, Montreal",45.569396,-73.583776,19,643.28,15145071186,False,$$,Montreal
Double Pizza,Pizza,Pizza,NA,3.0,"7180 Boulevard Pie-IX, Montreal",45.566251,-73.591248,2,72.39,15143430343,False,$$,Montreal
Centrale Bergham,"Sandwiches, Burgers, Poutineries","Sandwiches, Burgers",NA,3.0,"3921 Rue Jean-Talon E, Montreal",45.56578,-73.59246,1,155.95,14383873440,False,$$,Montreal
Steve Anna,Haitian,Haitian,NA,4.0,"3302 Rue Bélanger E, Montreal",45.557919,-73.593167,5,1010.15,15147253776,False,$,Montreal
Pho Hin,"Vietnamese, Thai",Vietnamese,"Vietnamese, Thai",1.0,"4130 Rue Jean Talon E, Montreal",45.567859,-73.589978,1,208.75,15147230999,False,$,Montreal
Nouveau Crystal Rest,"Breakfast & Brunch, Poutineries, Pizza",Pizza,NA,4.5,"3390 Belanger Rue, Montreal",45.55848,-73.59262,4,937.78,15147294992,False,$,Montreal
Istanbul Gunes Kebab,"Turkish, Kebab",Turkish,NA,4.5,"7600 Boulevard Viau, Montreal",45.574264,-73.592569,7,825.21,15145441144,False,$,Montreal
Subway,"Fast Food, Sandwiches","Fast Food, Sandwiches",NA,1.0,"7148 Pie-IX Boulevard, Montréal",45.566755,-73.58918,1,160.59,<NA>,False,$,Montreal
Tim Hortons,"Breakfast & Brunch, Coffee & Tea",Coffee & Tea,NA,2.0,"4266 Rue Jean-Talon  E, Saint-Leonard",45.568039,-73.589814,1,169.13,14383871101,False,$,Montreal
Sapore,"French, Mediterranean",French,"French, Mediterranean",4.0,"4490 Rue Jean-Talon E, Saint-Leonard",45.57016,-73.58775,5,475.73,15147211110,False,$,Montreal
Pizza Lagua,"Pizza, Chicken Wings, Poutineries",Pizza,NA,3.0,"3793 Rue Villeray, Montreal",45.56619,-73.5997,2,650.5,15142270405,False,$,Montreal
Chez Alberto,Portuguese,Portuguese,NA,4.0,"3380 Jean Talon East, Montreal",45.56026,-73.59673,1,841.12,15147223771,False,$,Montreal
Kim Jian,Chinese,Chinese,Chinese,4.0,"3270 Rue Jean-Talon E, Montreal",45.559258,-73.597725,1,988.92,15147233821,False,$,Montreal
Super Pizza,Pizza,Pizza,NA,4.0,"3882 Rue Bélanger, Montreal",45.56294,-73.58869,1,477.81,15147270222,False,$,Montreal
Pho Asie,Vietnamese,Vietnamese,Vietnamese,4.0,"3271 Rue Jean-Talon E, Montreal",45.559406,-73.598031,2,987.36,15147278888,False,$,Montreal
Restobar Chez Toutou,"Cajun/Creole, Seafood, Caribbean",Seafood,Caribbean,4.0,"4310 Belanger Rue, Montreal",45.56678,-73.58538,1,451.87,15147295111,False,$,Montreal
Champion,Pizza,Pizza,NA,3.0,"3571 Rue Beaubien E, Montreal",45.55791,-73.58412,3,1148.2,15143760376,False,$$,Montreal
La Table Fleurie,"Desserts, Arabic",Desserts,NA,5.0,"3704 Rue Jean-Talon E, Montreal",45.56293,-73.59434,1,497.44,15145931999,False,$$,Montreal
Pizza Pizza,Pizza,Pizza,NA,1.5,"5050 Rue Jean Talon E, Montreal",45.57526,-73.58309,2,1152.17,15147371111,False,$$,Montreal
Restaurant TGV,"Turkish, Halal",Turkish,NA,2.5,"4745 Rue Jean-Talon E, Montreal",45.572998,-73.586169,5,784.11,14383873990,False,$$,Montreal
Le Déjeuner Cosmopolitain,"Breakfast & Brunch, Creperies",Breakfast & Brunch,NA,2.5,"7600 Boulevard Viau, Saint-Léonard",45.57528,-73.593636,10,950.15,15145965656,False,$$,Montreal
Papichulo Resto Bar,"Bars, Latin American, Mexican",Bars,"Latin American, Mexican",3.0,"3388 Rue Jean-Talon E, Montreal",45.560394,-73.596768,2,842.26,15149297194,False,$$,Montreal
Pizza Pino,Pizza,Pizza,NA,4.0,"3532 Rue Jean-Talon E, Montreal",45.56129,-73.5958,1,712.33,15145933535,False,$$,Montreal
Pizza Hut,"Pizza, Chicken Wings, Fast Food","Pizza, Fast Food",NA,2.0,"4689 Jean-Talon East, Saint-Leonard",45.57232,-73.58697,5,690.13,15145937474,False,$$,Montreal
Café & Resto Jean Talon,Diners,Diners,NA,5.0,"3355 Rue Jean Talon W, Mont-Royal",45.560232,-73.597299,1,879.29,<NA>,False,$$,Montreal
Thaï Express,Thai,Thai,Thai,2.5,"5040 Rue Jean-Talon E, Montreal",45.575417,-73.58286,2,1149.44,15147213131,False,$$,Montreal
Wendy's,"Fast Food, Burgers","Fast Food, Burgers",NA,3.0,"5005 Jean Talon Est, Saint Leonard",45.575601,-73.584678,2,1093.59,15147257272,False,$$,Montreal
Auberge du Dragon Rouge,"Dinner Theater, Burgers",Burgers,NA,4.5,"8870 Rue Lajeunesse, Montreal",45.547292,-73.641411,50,325.79,15148585711,False,$$$,Montreal
Sushi Ville,Sushi Bars,Sushi Bars,NA,4.5,"9100 Rue Lajeunesse, Montreal",45.548453,-73.645238,10,82.92,15143885920,False,$$$,Montreal
Wok ToGo Crémazie,"Vietnamese, Chinese, Thai",Vietnamese,"Vietnamese, Chinese, Thai",4.5,"110 Boulevard Crémazie O, Montreal",45.540083,-73.642045,8,1023.65,15143898686,False,$,Montreal
Patate Rouge,"Burgers, Hot Dogs, Poutineries",Burgers,NA,4.5,"755 Boulevard Crémazie E, Montreal",45.548916,-73.636187,9,663.56,15148585454,False,$,Montreal
Martini Pizzeria,Pizza,Pizza,NA,4.0,"9481 Lajeunesse Rue, Montreal",45.55038,-73.65093,13,505.69,15143889672,False,$,Montreal
Les Faims Finauds,"French, Cafes, Delis",Cafes,French,4.5,"9443 Rue Lajeunesse, Montreal",45.55014,-73.650777,6,486.8,15149033293,False,$$,Montreal
Georgina,"Pizza, Italian",Pizza,Italian,3.5,"9245 Rue Lajeunesse, Montreal",45.549362,-73.647383,5,210.6,15143842222,False,$$,Montreal
Café Sandrino,"Cafes, Coffee & Tea","Cafes, Coffee & Tea",NA,5.0,"718 Rue Legendre E, Montreal",45.550551,-73.643712,2,179.07,<NA>,False,$$,Montreal
Tasty,"Fast Food, Burgers, Sandwiches","Fast Food, Burgers, Sandwiches",NA,3.5,"8899 Rue Berri, Montreal",45.547111,-73.64213,5,298.41,15145448899,False,$,Montreal
Restaurant Pasta Bar,Italian,Italian,Italian,4.5,"230 Chabanel Rue W, Montreal",45.5407,-73.65293,6,1135.01,15143893888,False,$$,Montreal
Pho 99 Chabanel,Vietnamese,Vietnamese,Vietnamese,3.5,"9345 Boulevard Saint-Laurent, Montreal",45.54487,-73.65144,7,724.08,15143878881,False,$$,Montreal
Pho Viet Huong,"Vietnamese, Soup",Vietnamese,Vietnamese,5.0,"8567 Boulevard Saint-Laurent, Montreal",45.54117,-73.63848,3,1006.09,15143791688,False,$$,Montreal
C-Dumpling & Pho,Chinese,Chinese,Chinese,4.5,"8567 Boulevard Saint-Laurent, Montreal",45.541157,-73.638491,2,1006.99,15143791688,False,$$,Montreal
Thai Express,Thai,Thai,Thai,4.5,"8780 Boulevard Saint-Laurent, Montreal",45.541686,-73.643454,2,829.97,15143891188,False,$$,Montreal
Georges Pizza,Pizza,Pizza,NA,4.5,"844 Sauve Rue Est, Montreal",45.55489,-73.65364,6,951.03,15143879321,False,$$,Montreal
Sandwiches Thai Saigon,Thai,Thai,Thai,3.5,"8774, Rue Lajeunesse, Montreal",45.546785,-73.639245,5,496.98,15143887999,False,$$,Montreal
Sushi Naniyori,Sushi Bars,Sushi Bars,NA,4.0,"8779 Lajeunesse Rue, Montreal",45.54703,-73.63929,8,478.49,15143813787,False,$$,Montreal
Gourmets des Iles,Mauritius,Mauritius,NA,5.0,"Boulevard Saint Laurent, Montreal",45.541442,-73.639394,2,946.51,15146554987,False,$$,Montreal
Paloma,"Italian, French",Italian,"Italian, French",5.0,"8521 Boulevard Saint-Laurent, Montreal",45.540999,-73.637906,1,1044.72,15145448521,False,$$,Montreal
Vivez Santé,Cafes,Cafes,NA,4.0,"9275 Rue Lajeunesse, Montreal",45.549501,-73.6479,1,252.79,15143839275,False,$$,Montreal
Lion Cite,"Food Delivery Services, Pan Asian",Food Delivery Services,Pan Asian,4.0,"8567 Boulevard Saint-Laurent, Montreal",45.54123,-73.63836,1,1007.47,15143813218,False,$$,Montreal
Restaurant Lima14,Peruvian,Peruvian,Peruvian,5.0,"8551 Boul. Saint-Laurent, Montreal",45.541091,-73.638153,1,1026.22,15143888393,False,$$,Montreal
Pho Saigon 27,"Vietnamese, Thai",Vietnamese,"Vietnamese, Thai",4.0,"8567 Boulevard Saint Laurent, Montreal",45.541157,-73.638478,1,1007.47,15143813218,False,$$,Montreal
Nurï,"Vietnamese, Sandwiches, Imported Food",Sandwiches,Vietnamese,4.5,"367 Rue de Liège E, Montreal",45.54394,-73.635813,2,899.15,15148432430,False,$$,Montreal
Burger King,"Burgers, Fast Food","Burgers, Fast Food",NA,3.0,"55 Boulevard Crémazie O, Montreal",45.541124,-73.642679,3,900.65,15143899542,False,$,Montreal
Tim Hortons,"Coffee & Tea, Breakfast & Brunch",Coffee & Tea,NA,5.0,"8677 Boulevard Saint-Laurent, Montreal",45.542048,-73.640521,1,848.99,15143811736,False,$,Montreal
Raphaël,"Wine Bars, Italian, French",Wine Bars,"Italian, French",2.5,"8497 Rue Saint-Dominique, Montreal",45.5414,-73.63688,2,1050.48,15148070033,False,$,Montreal
Café Noir,Cafes,Cafes,NA,2.0,"430 Boulevard Cremazie E, Montreal",45.54556,-73.63783,8,643.07,15143816647,False,$$$$,Montreal
Elephant Thai,"Thai, Food Delivery Services",Thai,Thai,4.0,"8523 Boulevard Saint-Laurent, Montreal",45.541044,-73.63794,2,1039.1,<NA>,False,$$$$,Montreal
Phó Express,Vietnamese,Vietnamese,Vietnamese,3.0,"8523 Saint-Laurent, Montreal",45.541019,-73.637894,3,1033.35,<NA>,False,$$,Montreal
Uncle Potato,"Fast Food, Burgers","Fast Food, Burgers",NA,4.0,"70 Rue Chabanel O, Montreal",45.543319,-73.651517,1,833.33,14383809990,False,$$,Montreal
Sushi Saumon,Sushi Bars,Sushi Bars,NA,3.0,"8519 Saint-Laurent Boul, Montreal",45.54105,-73.63773,2,1041.11,15143891940,False,$$,Montreal
Tim Hortons,"Coffee & Tea, Breakfast & Brunch",Coffee & Tea,NA,2.5,"9485 Boul St Laurent, Montreal",45.54547,-73.65355,3,788.08,15143837676,False,$$,Montreal
Fernandos,Portuguese,Portuguese,NA,3.0,"8555 Boulevard Saint Laurent, Montreal",45.541119,-73.638252,2,1024.69,15147180314,False,$$,Montreal
Soleil d'Indochine,"Vietnamese, Thai",Vietnamese,"Vietnamese, Thai",1.0,"8567 Boulevard Saint-Laurent, Montreal",45.541219,-73.638584,1,1007.47,14385001840,False,$$,Montreal
Bar A Tapas Tapeo,"Tapas Bars, Spanish",Tapas Bars,NA,4.5,"511 Rue Villeray E, Montreal",45.541609,-73.622668,76,379.4,15144951999,False,$$$,Montreal
Restaurant Da Lillo,"Italian, Pizza",Pizza,Italian,4.0,"615 Jarry Rue E, Montreal",45.54464,-73.62823,31,268.21,15142761888,False,$$,Montreal
Fanfare Brunch Boulangerie,"Breakfast & Brunch, Bakeries",Breakfast & Brunch,NA,4.5,"751 Rue Jarry E, Montreal",45.54613,-73.62692,12,227.54,14382897508,False,$$,Montreal
Baristello,Cafes,Cafes,NA,5.0,"709B Rue Jarry E, Montreal",45.54562,-73.62734,9,222.62,15142722113,False,$,Montreal
Solymar,Peruvian,Peruvian,Peruvian,4.0,"7610 Rue Saint-Hubert, Montreal",45.543651,-73.619965,52,387.5,15142734446,False,$$,Montreal
Restaurant Alep,"Middle Eastern, Syrian",Middle Eastern,Middle Eastern,4.5,"199 Rue Jean-Talon E, Montreal",45.5365,-73.61646,44,1119.59,15142706396,False,$$$,Montreal
Le Petit Alep,"Middle Eastern, Syrian",Middle Eastern,Middle Eastern,4.0,"191 Rue Jean-Talon E, Montreal",45.536446,-73.616349,92,1123.82,15142709361,False,$$,Montreal
Mesón,"Spanish, Breakfast & Brunch",Spanish,NA,4.0,"345 rue Villeray, Montreal",45.540019,-73.623589,48,528.66,15144399089,False,$$$,Montreal
Marché Méli-Mélo,"Haitian, Delicatessen",Haitian,NA,4.5,"640 Rue Jarry E, Montreal",45.544713,-73.627571,33,223.09,15142776409,False,$,Montreal
Pinocchio,"Coffee & Tea, Sandwiches","Coffee & Tea, Sandwiches",NA,4.5,"505 Rue Gounod, Montreal",45.542512,-73.625696,23,256.04,14383844500,False,$,Montreal
EtOH Brasserie,Brasseries,Brasseries,NA,3.5,"8100 rue Saint-Denis, Montreal",45.542623,-73.629359,42,430.2,15145089894,False,$$,Montreal
Le Marquis,"Bakeries, Gluten-Free",Bakeries,NA,5.0,"367 Rue de Castelnau E, Montreal",45.538806,-73.617828,46,847.21,15142787047,False,$$,Montreal
Oui Mais Non,"Cafes, Coffee & Tea","Cafes, Coffee & Tea",NA,4.5,"72 Rue Jarry Est, Montreal",45.53965,-73.63062,64,724.71,15145075387,False,$,Montreal
Café Vito,Cafes,Cafes,NA,4.5,"151 Rue Villeray, Montreal",45.53849,-73.62458,62,699.55,15145643131,False,$,Montreal
El Rey del Taco,Mexican,Mexican,Mexican,4.0,"232 Rue Jean-Talon E, Montreal",45.536422,-73.615961,187,1145.81,15142743336,False,$$,Montreal
Le Toasteur,Breakfast & Brunch,Breakfast & Brunch,NA,4.5,"767 Rue Villeray, Montreal",45.543983,-73.62121,21,283.93,15147596377,False,$$,Montreal
Le Pain dans les Voiles,"Coffee & Tea, Bakeries, Sandwiches","Coffee & Tea, Sandwiches",NA,4.5,"357 rue de Castelnau Est, Montreal",45.538529,-73.617758,46,874.58,15142781515,False,$,Montreal
GUSTA,Vegan,Vegan,NA,4.5,"191 Place du Marché-du-Nord, Montreal",45.535984,-73.616161,21,1176.44,<NA>,False,$,Montreal
Le Pourvoyeur,"Breakfast & Brunch, Canadian (New), Pubs",Pubs,Canadian (New),3.5,"184 Jean Talon E, Montreal",45.53596,-73.61626,76,1166.83,15142775858,False,$$,Montreal
Moccione Pizza,Italian,Italian,Italian,5.0,"380 Rue Villeray, Montreal",45.540448,-73.623029,9,491.41,15142704441,False,$$,Montreal
Braseiro,Portuguese,Portuguese,NA,4.0,"8261 Saint-Laurent Boulevard, Montreal",45.539737,-73.633601,27,886.21,15143890606,False,$$,Montreal
Ogo Sushi,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"655 Rue Jarry Est, Montreal",45.5451,-73.62776,12,240.25,15142728868,False,$$,Montreal
Lundis au Soleil,"Wine Bars, Canadian (New)",Wine Bars,Canadian (New),4.5,"801 Rue Jarry E, Montreal",45.546535,-73.626442,4,241.56,15144190606,False,$$,Montreal
Daou,Lebanese,Lebanese,NA,4.0,"519 Rue Faillon E, Montreal",45.540909,-73.619918,24,559.34,15142768310,False,$$,Montreal
Restaurant Moccione,Italian,Italian,Italian,4.5,"7495 R. Saint-Denis, Montreal",45.540112,-73.620002,10,628.9,15144959899,False,$$,Montreal
Café Larue & Fils,Cafes,Cafes,NA,4.5,"405 Rue Jarry E, Montreal",45.542858,-73.629265,16,410.33,15145646444,False,$,Montreal
Café Ferlucci,Cafes,Cafes,NA,4.5,"432 Rue de Castelnau E, Montreal",45.539692,-73.616967,24,821.23,15143796575,False,$,Montreal
Vesta,"Pizza, Salad",Pizza,NA,4.0,"206 Rue Jarry E, Montreal",45.54082,-73.62999,13,590.6,15145437725,False,$,Montreal
Iris,Salvadoran,Salvadoran,NA,4.5,"50 Jarry Rue E, Montreal",45.539572,-73.630774,9,741.24,15143812992,False,$,Montreal
Banh Mi Saigon,"Vietnamese, Sandwiches",Sandwiches,Vietnamese,3.5,"696 Jarry Est, Montreal",45.545374,-73.627094,5,200.14,15144399344,False,$$,Montreal
Corvette Express,Fast Food,Fast Food,NA,3.5,"744 Rue Jarry E, Montreal",45.54568,-73.62658,7,178.79,15142709996,False,$,Montreal
Pho Dô,Vietnamese,Vietnamese,Vietnamese,4.0,"676 Rue Jarry E, Montreal",45.545138,-73.627168,5,197.57,15143031368,False,$,Montreal
Huis Clos,"Cocktail Bars, French, Italian",Cocktail Bars,"French, Italian",3.5,"7659 Rue Saint-Denis, Montreal",45.54084,-73.62226,17,474.11,15144198579,False,$$,Montreal
Mini Bouchées Café,"Creperies, Pancakes, Ice Cream & Frozen Yogurt",Creperies,NA,5.0,"502 Rue Jarry E, Montreal",45.543272,-73.628533,6,338.1,14383751221,False,$$,Montreal
Pâtisserie Lajeunesse,"Bakeries, Patisserie/Cake Shop, Portuguese",Bakeries,NA,4.5,"533 Rue Gounod, Montreal",45.542792,-73.625628,2,224.85,15142720362,False,$$,Montreal
Quebec Delicatessen,"Sandwiches, Burgers, Pizza","Sandwiches, Burgers, Pizza",NA,3.0,"590 Jarry Rue E, Montreal",45.5441,-73.628,10,261.63,15142732833,False,$$,Montreal
Pho Ong Rau,Vietnamese,Vietnamese,Vietnamese,3.5,"300 Rue Jarry E, Montreal",45.54141,-73.62966,22,531.93,15149037722,False,$$,Montreal
Restaurant Pho Mylys,Vietnamese,Vietnamese,Vietnamese,3.5,"738 Rue Jarry E, Montreal",45.54563,-73.62664,4,184.78,15142791111,False,$$,Montreal
Pizza Campanello,Pizza,Pizza,NA,5.0,"587 Rue Jarry E, Montreal",45.544266,-73.62848,2,297.91,15149033334,False,$$,Montreal
Frite Alors!,"Belgian, Canadian (New)",Belgian,Canadian (New),3.5,"171 Villeray, Montreal",45.53872,-73.62439,16,678.76,15145077127,False,$$,Montreal
L'Arrêt,"Burgers, Mexican",Burgers,Mexican,4.0,"651 Rue Jarry E, Montreal",45.5451,-73.62776,3,241.32,15142724555,False,$$,Montreal
Centrale Bergham,"Halal, Sandwiches, Burgers","Sandwiches, Burgers",NA,1.5,"8093 Rue Saint-Hubert, Montreal",45.54647,-73.625936,3,218.07,15142727552,False,$$,Montreal
Restaurant Per Te,Italian,Italian,Italian,5.0,"371 Rue Guizot Est, Montreal",45.543098,-73.632759,3,613.24,15143893000,False,$$,Montreal
Café Larue & Fils,Cafes,Cafes,NA,3.5,"244 Rue de Castelneau E, Montreal",45.537698,-73.617912,29,942.14,15142728087,False,$,Montreal
